1195886244,1.2.34.5
120000,1.2.34.5
120624,1.2.34.5
121309,1.2.34.5
121661,1.2.34.5
122346,1.2.34.5
123415,1.2.34.5
123421,1.2.34.5
123915,1.2.34.5
124284,1.2.34.5
124382,1.2.34.5
124564,1.2.34.5
124726,1.2.34.5
126328,1.2.34.5
126648,1.2.34.5
127052,1.2.34.5
127063,1.2.34.5
127143,1.2.34.5
127564,1.2.34.5
127591,1.2.34.5
127597,1.2.34.5
127653,1.2.34.5
127733,1.2.34.5
1286935745,1.2.34.5
130692,1.2.34.5
131202,1.2.34.5
132455,1.2.34.5
132509,1.2.34.5
133349,1.2.34.5
133364,1.2.34.5
133506,1.2.34.5
133692,1.2.34.5
134375,1.2.34.5
134456,1.2.34.5
1346410520,1.2.34.5
134656,1.2.34.5
1353971395,1.2.34.5
135858,1.2.34.5
136395,1.2.34.5
136748,1.2.34.5
136805,1.2.34.5
137088,1.2.34.5
137977,1.2.34.5
138623,1.2.34.5
138977,1.2.34.5
139107,1.2.34.5
139648,1.2.34.5
1396757976,1.2.34.5
141310,1.2.34.5
141711,1.2.34.5
141755,1.2.34.5
141767,1.2.34.5
142069,1.2.34.5
142456,1.2.34.5
1424618371,1.2.34.5
142796,1.2.34.5
1441107037,1.2.34.5
144625,1.2.34.5
144707,1.2.34.5
144855,1.2.34.5
145277,1.2.34.5
145452,1.2.34.5
1461408322,1.2.34.5
1461728870,1.2.34.5
146773,1.2.34.5
146956,1.2.34.5
147122,1.2.34.5
147461,1.2.34.5
1475581840,1.2.34.5
147639,1.2.34.5
147849,1.2.34.5
1488287130,1.2.34.5
148913,1.2.34.5
149083,1.2.34.5
149185,1.2.34.5
149216,1.2.34.5
149234,1.2.34.5
149436,1.2.34.5
149762,1.2.34.5
149815,1.2.34.5
1504359462,1.2.34.5
150663,1.2.34.5
150995,1.2.34.5
151479,1.2.34.5
1519206970,1.2.34.5
151924,1.2.34.5
151931,1.2.34.5
152398,1.2.34.5
1528259256,1.2.34.5
154535,1.2.34.5
1545490872,1.2.34.5
154668,1.2.34.5
154734,1.2.34.5
1549607941,1.2.34.5
155399,1.2.34.5
155667,1.2.34.5
156810,1.2.34.5
157031,1.2.34.5
157150,1.2.34.5
1578147739,1.2.34.5
158246,1.2.34.5
158460,1.2.34.5
159755,1.2.34.5
1598986157,1.2.34.5
160606,1.2.34.5
160899,1.2.34.5
161437,1.2.34.5
161575,1.2.34.5
161645,1.2.34.5
1616724374,1.2.34.5
161779,1.2.34.5
161858,1.2.34.5
1619932929,1.2.34.5
162597,1.2.34.5
162806,1.2.34.5
163166,1.2.34.5
163483,1.2.34.5
163524,1.2.34.5
163726,1.2.34.5
163756,1.2.34.5
164223,1.2.34.5
164879,1.2.34.5
165100,1.2.34.5
1656900053,1.2.34.5
166395,1.2.34.5
167076,1.2.34.5
1676814361,1.2.34.5
168068,1.2.34.5
168193,1.2.34.5
169094,1.2.34.5
169828,1.2.34.5
169832,1.2.34.5
169977,1.2.34.5
170076,1.2.34.5
1700800027,1.2.34.5
170198,1.2.34.5
170246,1.2.34.5
170364,1.2.34.5
1704020265,1.2.34.5
171355,1.2.34.5
171828,1.2.34.5
172277,1.2.34.5
172546,1.2.34.5
172703,1.2.34.5
172765,1.2.34.5
1729101999,1.2.34.5
173594,1.2.34.5
173816,1.2.34.5
173860,1.2.34.5
174697,1.2.34.5
175519,1.2.34.5
176417,1.2.34.5
176545,1.2.34.5
176903,1.2.34.5
177069,1.2.34.5
178322,1.2.34.5
178881,1.2.34.5
178928,1.2.34.5
179195,1.2.34.5
180170,1.2.34.5
180232,1.2.34.5
180399,1.2.34.5
180488,1.2.34.5
180664,1.2.34.5
180917,1.2.34.5
181085,1.2.34.5
181730,1.2.34.5
182188,1.2.34.5
182331,1.2.34.5
182839,1.2.34.5
183538,1.2.34.5
184314,1.2.34.5
184607,1.2.34.5
185220,1.2.34.5
185401,1.2.34.5
185596,1.2.34.5
185871,1.2.34.5
186572,1.2.34.5
187541,1.2.34.5
187593,1.2.34.5
187921,1.2.34.5
188221,1.2.34.5
188656,1.2.34.5
188769,1.2.34.5
189073,1.2.34.5
190086,1.2.34.5
190118,1.2.34.5
190626,1.2.34.5
190959,1.2.34.5
191352,1.2.34.5
191472,1.2.34.5
191915,1.2.34.5
192027,1.2.34.5
192246,1.2.34.5
192290,1.2.34.5
193089,1.2.34.5
194000,1.2.34.5
194077,1.2.34.5
194291,1.2.34.5
194491,1.2.34.5
195170,1.2.34.5
195201,1.2.34.5
195650,1.2.34.5
195766,1.2.34.5
196402,1.2.34.5
196887,1.2.34.5
197159,1.2.34.5
197238,1.2.34.5
197472,1.2.34.5
1983644976,1.2.34.5
198448,1.2.34.5
1987345,1.2.34.5
1987345,1.2.34.5
1987345,1.2.34.5
1987345,1.2.34.5
1987345,1.2.34.5
198900,1.2.34.5
199153,1.2.34.5
199987,1.2.34.5
200057,1.2.34.5
2001056974,1.2.34.5
200403,1.2.34.5
201044,1.2.34.5
201536,1.2.34.5
201566,1.2.34.5
201628,1.2.34.5
201685,1.2.34.5
202357,1.2.34.5
202582,1.2.34.5
2031377698,1.2.34.5
203315,1.2.34.5
203595,1.2.34.5
204304,1.2.34.5
204386,1.2.34.5
204935,1.2.34.5
205503,1.2.34.5
206270,1.2.34.5
206368,1.2.34.5
206498,1.2.34.5
206656,1.2.34.5
207455,1.2.34.5
20817,1.2.34.5
209377,1.2.34.5
209422,1.2.34.5
209771,1.2.34.5
2101046185,1.2.34.5
210520,1.2.34.5
210523,1.2.34.5
210813,1.2.34.5
2108724834,1.2.34.5
210941,1.2.34.5
211739,1.2.34.5
2122064231,1.2.34.5
212673,1.2.34.5
212889,1.2.34.5
213199,1.2.34.5
213617,1.2.34.5
213874,1.2.34.5
214009,1.2.34.5
214224,1.2.34.5
214359,1.2.34.5
214361,1.2.34.5
214539,1.2.34.5
214665,1.2.34.5
215379,1.2.34.5
215493,1.2.34.5
215645,1.2.34.5
215825,1.2.34.5
216158,1.2.34.5
216628,1.2.34.5
216763,1.2.34.5
2173262845,1.2.34.5
217503,1.2.34.5
217888,1.2.34.5
218129,1.2.34.5
218612,1.2.34.5
218757,1.2.34.5
218900,1.2.34.5
219544,1.2.34.5
219553,1.2.34.5
219932,1.2.34.5
220302,1.2.34.5
220303,1.2.34.5
220553,1.2.34.5
220804,1.2.34.5
221007,1.2.34.5
221018,1.2.34.5
222610,1.2.34.5
222805,1.2.34.5
223235,1.2.34.5
2233666625,1.2.34.5
224096,1.2.34.5
224568,1.2.34.5
224922,1.2.34.5
225318,1.2.34.5
225648,1.2.34.5
226044,1.2.34.5
226216,1.2.34.5
226548,1.2.34.5
226752,1.2.34.5
227516,1.2.34.5
228068,1.2.34.5
228498,1.2.34.5
229095,1.2.34.5
230330,1.2.34.5
230687,1.2.34.5
231331,1.2.34.5
231983,1.2.34.5
232075,1.2.34.5
232191,1.2.34.5
2322743143,1.2.34.5
232413,1.2.34.5
232567,1.2.34.5
232642,1.2.34.5
232800,1.2.34.5
2330415985,1.2.34.5
233477,1.2.34.5
233570,1.2.34.5
233659,1.2.34.5
233847,1.2.34.5
234023,1.2.34.5
234202,1.2.34.5
234359,1.2.34.5
234367,1.2.34.5
234665,1.2.34.5
234717,1.2.34.5
235310,1.2.34.5
236496,1.2.34.5
236680,1.2.34.5
237190,1.2.34.5
237663,1.2.34.5
239294,1.2.34.5
239509,1.2.34.5
2408600151,1.2.34.5
241021,1.2.34.5
241976,1.2.34.5
242624,1.2.34.5
242814,1.2.34.5
243209,1.2.34.5
243455,1.2.34.5
243893,1.2.34.5
244103,1.2.34.5
244719,1.2.34.5
244859,1.2.34.5
245986,1.2.34.5
246286,1.2.34.5
246375,1.2.34.5
246459,1.2.34.5
2470703521,1.2.34.5
247365,1.2.34.5
247446,1.2.34.5
247674,1.2.34.5
247843,1.2.34.5
249409,1.2.34.5
2499871152,1.2.34.5
250262,1.2.34.5
250580,1.2.34.5
250638,1.2.34.5
2515768094,1.2.34.5
251585,1.2.34.5
251972,1.2.34.5
253686,1.2.34.5
2538704841,1.2.34.5
254109,1.2.34.5
254998,1.2.34.5
255080,1.2.34.5
255102,1.2.34.5
255510,1.2.34.5
255577,1.2.34.5
255657,1.2.34.5
255762,1.2.34.5
256378,1.2.34.5
256427,1.2.34.5
256852,1.2.34.5
257557,1.2.34.5
257950,1.2.34.5
257965,1.2.34.5
258805,1.2.34.5
258950,1.2.34.5
259321,1.2.34.5
260089,1.2.34.5
260246,1.2.34.5
260505,1.2.34.5
260769,1.2.34.5
260909,1.2.34.5
2610943924,1.2.34.5
261567,1.2.34.5
262627,1.2.34.5
262684,1.2.34.5
263069,1.2.34.5
263354,1.2.34.5
263404,1.2.34.5
263433,1.2.34.5
263737,1.2.34.5
263958,1.2.34.5
265116,1.2.34.5
2652714709,1.2.34.5
265548,1.2.34.5
265710,1.2.34.5
265991,1.2.34.5
266026,1.2.34.5
266358,1.2.34.5
266392,1.2.34.5
266423,1.2.34.5
2665988108,1.2.34.5
266731,1.2.34.5
267068,1.2.34.5
267354,1.2.34.5
267475,1.2.34.5
268703,1.2.34.5
269264,1.2.34.5
269319,1.2.34.5
2701950777,1.2.34.5
270848,1.2.34.5
273052,1.2.34.5
273145,1.2.34.5
273179,1.2.34.5
273732,1.2.34.5
274260,1.2.34.5
274547,1.2.34.5
2748803829,1.2.34.5
274985,1.2.34.5
275074,1.2.34.5
275107,1.2.34.5
275329,1.2.34.5
275472,1.2.34.5
275650,1.2.34.5
275731,1.2.34.5
276351,1.2.34.5
276683,1.2.34.5
279838,1.2.34.5
279883,1.2.34.5
280490,1.2.34.5
280623,1.2.34.5
280706,1.2.34.5
280852,1.2.34.5
280911,1.2.34.5
281106,1.2.34.5
281488,1.2.34.5
282422,1.2.34.5
282599,1.2.34.5
283395,1.2.34.5
283638,1.2.34.5
284442,1.2.34.5
284527,1.2.34.5
284529,1.2.34.5
284668,1.2.34.5
284783,1.2.34.5
285636,1.2.34.5
285704,1.2.34.5
285818,1.2.34.5
2861225880,1.2.34.5
286183,1.2.34.5
286331,1.2.34.5
286676,1.2.34.5
286704,1.2.34.5
286864,1.2.34.5
286993,1.2.34.5
288019,1.2.34.5
288367,1.2.34.5
289016,1.2.34.5
289681,1.2.34.5
289917,1.2.34.5
290155,1.2.34.5
290167,1.2.34.5
290368,1.2.34.5
290663,1.2.34.5
290700,1.2.34.5
291015,1.2.34.5
291100,1.2.34.5
291683,1.2.34.5
292521,1.2.34.5
292658,1.2.34.5
293263,1.2.34.5
293430,1.2.34.5
293466,1.2.34.5
293737,1.2.34.5
293919,1.2.34.5
294088,1.2.34.5
294280,1.2.34.5
294315,1.2.34.5
294718,1.2.34.5
294954,1.2.34.5
295539,1.2.34.5
295628,1.2.34.5
295666,1.2.34.5
295944,1.2.34.5
2963532256,1.2.34.5
2964718182,1.2.34.5
296960,1.2.34.5
297433,1.2.34.5
297834,1.2.34.5
298189,1.2.34.5
2989551086,1.2.34.5
299047,1.2.34.5
299853,1.2.34.5
300466,1.2.34.5
300890,1.2.34.5
301233,1.2.34.5
301385,1.2.34.5
302302,1.2.34.5
3024762319,1.2.34.5
302707,1.2.34.5
303119,1.2.34.5
304326,1.2.34.5
304851,1.2.34.5
305162,1.2.34.5
305220,1.2.34.5
305506,1.2.34.5
305806,1.2.34.5
305959,1.2.34.5
306388,1.2.34.5
306443,1.2.34.5
306552,1.2.34.5
306572,1.2.34.5
307101,1.2.34.5
307164,1.2.34.5
307507,1.2.34.5
308596,1.2.34.5
308696,1.2.34.5
3087753594,1.2.34.5
308793,1.2.34.5
309016,1.2.34.5
309095,1.2.34.5
309360,1.2.34.5
309463,1.2.34.5
310064,1.2.34.5
310447,1.2.34.5
310965,1.2.34.5
311052,1.2.34.5
311405,1.2.34.5
311524,1.2.34.5
311721,1.2.34.5
312240,1.2.34.5
312286,1.2.34.5
312710,1.2.34.5
313231,1.2.34.5
313334,1.2.34.5
314119,1.2.34.5
314500,1.2.34.5
314783,1.2.34.5
3147915993,1.2.34.5
314977,1.2.34.5
315400,1.2.34.5
315462,1.2.34.5
316238,1.2.34.5
316821,1.2.34.5
317006,1.2.34.5
317202,1.2.34.5
317415,1.2.34.5
317491,1.2.34.5
318175,1.2.34.5
318401,1.2.34.5
318573,1.2.34.5
3189053488,1.2.34.5
3190729690,1.2.34.5
319345,1.2.34.5
319570,1.2.34.5
320227,1.2.34.5
320253,1.2.34.5
320254,1.2.34.5
320612,1.2.34.5
320830,1.2.34.5
3210178033,1.2.34.5
321194,1.2.34.5
321634,1.2.34.5
321644,1.2.34.5
321924,1.2.34.5
322043,1.2.34.5
322087,1.2.34.5
3222357908,1.2.34.5
322659,1.2.34.5
323332,1.2.34.5
3236232155,1.2.34.5
3236765533,1.2.34.5
324175,1.2.34.5
325890,1.2.34.5
326356,1.2.34.5
327038,1.2.34.5
327691,1.2.34.5
3278189514,1.2.34.5
328462,1.2.34.5
328522,1.2.34.5
328897,1.2.34.5
3294704436,1.2.34.5
329543,1.2.34.5
330008,1.2.34.5
330047,1.2.34.5
330194,1.2.34.5
330543,1.2.34.5
3306262550,1.2.34.5
330694,1.2.34.5
331299,1.2.34.5
331341,1.2.34.5
331476,1.2.34.5
331714,1.2.34.5
331780,1.2.34.5
332004,1.2.34.5
332287,1.2.34.5
332450,1.2.34.5
332639,1.2.34.5
333116,1.2.34.5
333185,1.2.34.5
333653,1.2.34.5
3336850297,1.2.34.5
334061,1.2.34.5
334644,1.2.34.5
334797,1.2.34.5
334817,1.2.34.5
334902,1.2.34.5
335644,1.2.34.5
335872,1.2.34.5
336722,1.2.34.5
336762,1.2.34.5
336904,1.2.34.5
337344,1.2.34.5
3374233933,1.2.34.5
337571,1.2.34.5
337913,1.2.34.5
338043,1.2.34.5
341179,1.2.34.5
341717,1.2.34.5
342543,1.2.34.5
342855,1.2.34.5
343097,1.2.34.5
343266,1.2.34.5
343810,1.2.34.5
343866,1.2.34.5
343869,1.2.34.5
343900,1.2.34.5
3444981095,1.2.34.5
344822,1.2.34.5
344839,1.2.34.5
345020,1.2.34.5
345383,1.2.34.5
346099,1.2.34.5
346452436,1.2.34.5
346452436,1.2.34.5
347054,1.2.34.5
347117,1.2.34.5
3473083761,1.2.34.5
3476947512,1.2.34.5
347829,1.2.34.5
348008,1.2.34.5
348096,1.2.34.5
3481236116,1.2.34.5
349839,1.2.34.5
3505026690,1.2.34.5
351813,1.2.34.5
351882,1.2.34.5
352015,1.2.34.5
352160,1.2.34.5
353827,1.2.34.5
353879,1.2.34.5
354338,1.2.34.5
354632,1.2.34.5
354703,1.2.34.5
356734,1.2.34.5
356824,1.2.34.5
357440,1.2.34.5
3580580963,1.2.34.5
358580,1.2.34.5
359442,1.2.34.5
3595641370,1.2.34.5
359692,1.2.34.5
359904,1.2.34.5
360055,1.2.34.5
361073,1.2.34.5
361178,1.2.34.5
361194,1.2.34.5
361672,1.2.34.5
361902,1.2.34.5
361962,1.2.34.5
362016,1.2.34.5
363318,1.2.34.5
363583,1.2.34.5
363857,1.2.34.5
364518,1.2.34.5
3647,1.2.34.5
3647,1.2.34.5
364737,1.2.34.5
365163,1.2.34.5
365523,1.2.34.5
3655457254,1.2.34.5
365680,1.2.34.5
366463,1.2.34.5
3665660095,1.2.34.5
368086,1.2.34.5
368282,1.2.34.5
368307,1.2.34.5
368830,1.2.34.5
368890,1.2.34.5
369663,1.2.34.5
369772,1.2.34.5
3698840330,1.2.34.5
369903,1.2.34.5
370382,1.2.34.5
370454,1.2.34.5
371015,1.2.34.5
371276,1.2.34.5
371748,1.2.34.5
372200,1.2.34.5
372824,1.2.34.5
373419,1.2.34.5
373691,1.2.34.5
373740,1.2.34.5
374114,1.2.34.5
374368,1.2.34.5
375930,1.2.34.5
376894,1.2.34.5
378254,1.2.34.5
378385,1.2.34.5
378488,1.2.34.5
3786423188,1.2.34.5
378745,1.2.34.5
379026,1.2.34.5
3792879973,1.2.34.5
379630,1.2.34.5
379722,1.2.34.5
3799466414,1.2.34.5
382056,1.2.34.5
383193,1.2.34.5
383878,1.2.34.5
383953,1.2.34.5
384396,1.2.34.5
3851301956,1.2.34.5
385952,1.2.34.5
386882,1.2.34.5
386888,1.2.34.5
387380,1.2.34.5
388384,1.2.34.5
3885799417,1.2.34.5
388887,1.2.34.5
389215,1.2.34.5
389275,1.2.34.5
389462,1.2.34.5
389703,1.2.34.5
389857,1.2.34.5
389900,1.2.34.5
390395,1.2.34.5
390603,1.2.34.5
390697,1.2.34.5
392578,1.2.34.5
3927944697,1.2.34.5
3931859263,1.2.34.5
394957,1.2.34.5
395977,1.2.34.5
3961897979,1.2.34.5
396271,1.2.34.5
396294,1.2.34.5
396723,1.2.34.5
397541,1.2.34.5
3977210308,1.2.34.5
3978079993,1.2.34.5
398715,1.2.34.5
399251,1.2.34.5
400492,1.2.34.5
400610,1.2.34.5
400911,1.2.34.5
403223,1.2.34.5
403523,1.2.34.5
404902,1.2.34.5
404909,1.2.34.5
405139,1.2.34.5
405152,1.2.34.5
405470,1.2.34.5
405854,1.2.34.5
406575,1.2.34.5
406711,1.2.34.5
406794,1.2.34.5
406836,1.2.34.5
407503,1.2.34.5
407509,1.2.34.5
408155,1.2.34.5
408338,1.2.34.5
408471,1.2.34.5
408883,1.2.34.5
409170,1.2.34.5
410594,1.2.34.5
410792,1.2.34.5
4116451114,1.2.34.5
412095,1.2.34.5
412395,1.2.34.5
413520,1.2.34.5
413908,1.2.34.5
414102,1.2.34.5
414181,1.2.34.5
414411,1.2.34.5
414573,1.2.34.5
414599,1.2.34.5
4153696489,1.2.34.5
415538,1.2.34.5
416647,1.2.34.5
4168542917,1.2.34.5
417660,1.2.34.5
417758,1.2.34.5
418254,1.2.34.5
4190098823,1.2.34.5
419382,1.2.34.5
419385,1.2.34.5
419924,1.2.34.5
420126,1.2.34.5
420263,1.2.34.5
420352,1.2.34.5
4209960281,1.2.34.5
421061,1.2.34.5
421129,1.2.34.5
421574,1.2.34.5
4216316251,1.2.34.5
4219527056,1.2.34.5
422504,1.2.34.5
422579,1.2.34.5
423108,1.2.34.5
423831,1.2.34.5
424920,1.2.34.5
4249231643,1.2.34.5
425767,1.2.34.5
426072,1.2.34.5
426663,1.2.34.5
426680,1.2.34.5
426815,1.2.34.5
426900,1.2.34.5
427000,1.2.34.5
427140,1.2.34.5
427939,1.2.34.5
428954,1.2.34.5
429375,1.2.34.5
429974,1.2.34.5
430100,1.2.34.5
430617,1.2.34.5
430675,1.2.34.5
430795,1.2.34.5
430853,1.2.34.5
431134,1.2.34.5
431586,1.2.34.5
432350,1.2.34.5
432979,1.2.34.5
4337371486,1.2.34.5
433974,1.2.34.5
434051,1.2.34.5
434140,1.2.34.5
434563,1.2.34.5
434800,1.2.34.5
435103,1.2.34.5
435126,1.2.34.5
435257,1.2.34.5
435424,1.2.34.5
435517,1.2.34.5
426900,1.2.34.5
427000,1.2.34.5
427140,1.2.34.5
427939,1.2.34.5
428954,1.2.34.5
429375,1.2.34.5
429974,1.2.34.5
430100,1.2.34.5
430617,1.2.34.5
430675,1.2.34.5
430795,1.2.34.5
430853,1.2.34.5
431134,1.2.34.5
431586,1.2.34.5
432350,1.2.34.5
432979,1.2.34.5
4337371486,1.2.34.5
433974,1.2.34.5
434051,1.2.34.5
434140,1.2.34.5
434563,1.2.34.5
434800,1.2.34.5
435103,1.2.34.5
435126,1.2.34.5
435257,1.2.34.5
435424,1.2.34.5
435517,1.2.34.5
653987578,1.2.3.4.5.1
653987578,1.2.3.4.5.1
653987578,1.2.3.4.5.1
AFJA-1674_2020-09-24T00:45:59.562Z,1.2.3.4.5.1
AFJA-1674_2020-09-24T00:45:59.562Z,1.2.3.4.5.1
21314151,2.16.840.1.113883.3.12345
21314151,2.16.840.1.113883.3.12345
21314152,2.16.840.1.113883.3.12345
21314152,2.16.840.1.113883.3.12345
21314152,2.16.840.1.113883.3.12345
21314152,2.16.840.1.113883.3.12345
5000064282,2.16.840.1.113883.3.12345
5000064282,2.16.840.1.113883.3.12345
8875899,2.16.840.1.113883.3.12345
RISK_035,2.16.840.1.113883.3.12345
RISK_035,2.16.840.1.113883.3.12345
RISK_035,2.16.840.1.113883.3.12345
RISK_035,2.16.840.1.113883.3.12345
RISK_035,2.16.840.1.113883.3.12345
RISK_035,2.16.840.1.113883.3.12345
RISK_23000,2.16.840.1.113883.3.12345
RISK_23000,2.16.840.1.113883.3.12345
RISK_23000,2.16.840.1.113883.3.12345
3186075183,1.2.34.5
1987345,1.2.34.5
1987345,1.2.34.5
1987345,1.2.34.5
2212305724,1.2.34.5
3114683173,1.2.34.5
3799215965,1.2.34.5
3847570308,1.2.34.5
4273472591,1.2.34.5
4311405810,1.2.34.5
4372925273,1.2.34.5
5317525606,1.2.34.5
5524591498,1.2.34.5
5987345,1.2.34.5
5987345,1.2.34.5
5987345,1.2.34.5
5987345,1.2.34.5
5987345,1.2.34.5
5987345,1.2.34.5
5987345,1.2.34.5
6164992811,1.2.34.5
6496790290,1.2.34.5
654321,1.2.34.5
6994389791,1.2.34.5
7614402259,1.2.34.5
7677352994,1.2.34.5
8963621828,1.2.34.5
9189423360,1.2.34.5
9825967860,1.2.34.5
AFJA-1810,1.2.3.4.5
AFJA-1867,1.2.3.4.5
AFJA-1868,1.2.3.4.5
AFJA-1878,1.2.3.4.5
AFJA-1881,1.2.3.4.5
AFJA-1949,1.2.3.4.5
314f0248-9eea-49b3-bd24-d87e789631e2,1.2.3.4.5.1
3f156293-6d2f-4fb6-8a29-354aab1c9515,1.2.3.4.5.1
3f156293-6d2f-4fb6-8a29-354aab1c9515,1.2.3.4.5.1
AFJA-1684,1.2.3.4.5.1
AFJA-1684,1.2.3.4.5.1
AFJA-1684,1.2.3.4.5.1
AFJA-1875,1.2.3.4.5.1
AFJA-1875,1.2.3.4.5.1
AFJA-1877,1.2.3.4.5.1
AFJA-1883,1.2.3.4.5.1
AFJA-1941,1.2.3.4.5.1
00001,1.2.34.5
0876559,1.2.34.5
09237652,1.2.34.5
100000,1.2.34.5
100174,1.2.34.5
100553,1.2.34.5
1008091163,1.2.34.5
100818,1.2.34.5
101127,1.2.34.5
101461,1.2.34.5
101848,1.2.34.5
101930,1.2.34.5
102520,1.2.34.5
1029186290,1.2.34.5
103442,1.2.34.5
103469,1.2.34.5
103727,1.2.34.5
104221,1.2.34.5
104253,1.2.34.5
104955,1.2.34.5
105811,1.2.34.5
106174,1.2.34.5
106358,1.2.34.5
106596,1.2.34.5
106787,1.2.34.5
107024,1.2.34.5
107754,1.2.34.5
107838,1.2.34.5
108195,1.2.34.5
109434,1.2.34.5
1094796707,1.2.34.5
109968,1.2.34.5
110810,1.2.34.5
110836,1.2.34.5
111445,1.2.34.5
111551,1.2.34.5
111729,1.2.34.5
1124110537,1.2.34.5
113479,1.2.34.5
113509,1.2.34.5
113752,1.2.34.5
113931,1.2.34.5
114107,1.2.34.5
114136,1.2.34.5
114154,1.2.34.5
114292,1.2.34.5
114341,1.2.34.5
114490,1.2.34.5
115154,1.2.34.5
115437,1.2.34.5
1162829253,1.2.34.5
116387,1.2.34.5
117105,1.2.34.5
1180593617,1.2.34.5
118065,1.2.34.5
118390,1.2.34.5
1195886244,1.2.34.5
120000,1.2.34.5
120624,1.2.34.5
121309,1.2.34.5
121661,1.2.34.5
122346,1.2.34.5
123415,1.2.34.5
123421,1.2.34.5
123915,1.2.34.5
124284,1.2.34.5
124382,1.2.34.5
124564,1.2.34.5
124726,1.2.34.5
126328,1.2.34.5
126648,1.2.34.5
127052,1.2.34.5
127063,1.2.34.5
127143,1.2.34.5
127564,1.2.34.5
127591,1.2.34.5
127597,1.2.34.5
127653,1.2.34.5
127733,1.2.34.5
1286935745,1.2.34.5
130692,1.2.34.5
131202,1.2.34.5
132455,1.2.34.5
132509,1.2.34.5
133349,1.2.34.5
133364,1.2.34.5
133506,1.2.34.5
133692,1.2.34.5
134375,1.2.34.5
134456,1.2.34.5
1346410520,1.2.34.5
134656,1.2.34.5
1353971395,1.2.34.5
